level,proficiency,able,strength,con,wis,dex,intelligence,cha,hd,hp,ac,initiative,healing_spells,buff_spells,attack_bonus,weapon_damage,winrate
1.0,0.0,0.0,10.0,2.0,1.0,-6.0,-8.0,-2.0,1.0,29.0,2.0,-3.0,0.0,0.0,1.0,11.0,1.0
1.0,0.0,0.0,-2.0,1.0,-2.0,3.0,0.0,0.0,1.0,49.0,3.0,2.0,0.0,0.0,2.0,5.0,1.0
0.0,0.0,0.0,-1.0,1.0,4.0,2.0,0.0,-6.0,1.0,40.0,-2.0,1.0,0.0,0.0,1.0,2.0,0.98
-1.0,0.0,0.0,-4.0,-2.0,-3.0,-7.0,-3.0,4.0,-1.0,-85.0,-9.0,-3.0,0.0,0.0,-2.0,-2.0,0.0
0.0,0.0,0.0,-11.0,0.0,-2.0,6.0,-2.0,2.0,0.0,20.0,-7.0,3.0,0.0,0.0,-1.0,-11.0,0.0
-1.0,0.0,0.0,-9.0,2.0,0.0,-4.0,-2.0,6.0,1.0,-12.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.032
-2.0,0.0,0.0,5.0,-2.0,-3.0,0.0,-8.0,9.0,-1.0,-4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.984
2.0,0.0,0.0,-4.0,-1.0,0.0,1.0,5.0,-2.0,0.0,47.0,4.0,0.0,0.0,0.0,-2.0,-4.0,0.527
1.0,0.0,0.0,0.0,3.0,0.0,3.0,-1.0,-10.0,1.0,27.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0
0.0,0.0,0.0,1.0,-2.0,-6.0,0.0,-2.0,0.0,-1.0,-8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.635
1.0,0.0,0.0,9.0,3.0,5.0,-3.0,1.0,-4.0,2.0,96.0,2.0,-2.0,0.0,0.0,2.0,6.0,1.0
0.0,0.0,0.0,8.0,-1.0,-4.0,-4.0,-8.0,4.0,-1.0,9.0,2.0,-2.0,0.0,0.0,0.0,2.0,0.966
1.0,0.0,0.0,0.0,-5.0,1.0,0.0,0.0,6.0,-3.0,7.0,-3.0,0.0,0.0,0.0,0.0,-2.0,0.135
1.0,0.0,0.0,10.0,5.0,2.0,-4.0,4.0,-6.0,3.0,107.0,6.0,-2.0,0.0,0.0,2.0,8.0,1.0
0.0,0.0,0.0,-5.0,0.0,-2.0,-10.0,0.0,0.0,0.0,-97.0,-6.0,-5.0,0.0,0.0,-2.0,0.0,0.0
0.0,0.0,0.0,-13.0,2.0,0.0,2.0,4.0,-7.0,1.0,-24.0,2.0,1.0,0.0,0.0,-1.0,-7.0,0.0
-1.0,0.0,0.0,5.0,1.0,-6.0,4.0,-10.0,10.0,0.0,21.0,6.0,2.0,0.0,0.0,2.0,3.0,1.0
0.0,0.0,0.0,-6.0,-2.0,-2.0,1.0,0.0,-2.0,-1.0,-64.0,-7.0,1.0,0.0,0.0,-3.0,-6.0,0.0
0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,-3.0,4.0,0.0,-48.0,-3.0,-3.0,0.0,0.0,-2.0,3.0,0.002
-2.0,0.0,0.0,9.0,2.0,6.0,12.0,0.0,-7.0,1.0,45.0,6.0,6.0,0.0,0.0,6.0,5.0,1.0
0.0,0.0,0.0,-12.0,-6.0,5.0,-2.0,-2.0,-7.0,-3.0,-95.0,-4.0,-1.0,0.0,0.0,-1.0,-6.0,0.0
-1.0,0.0,0.0,3.0,1.0,-4.0,6.0,-9.0,-8.0,0.0,47.0,5.0,3.0,0.0,0.0,3.0,0.0,1.0
1.0,0.0,0.0,-11.0,-4.0,-3.0,-1.0,7.0,3.0,-2.0,-121.0,-7.0,-1.0,0.0,0.0,-2.0,-7.0,0.0
-1.0,0.0,0.0,14.0,3.0,-4.0,3.0,-9.0,-4.0,1.0,69.0,0.0,1.0,0.0,0.0,5.0,4.0,1.0
-2.0,0.0,0.0,-3.0,-2.0,10.0,0.0,0.0,-12.0,-1.0,-40.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.084
2.0,0.0,0.0,-1.0,0.0,2.0,1.0,-6.0,12.0,0.0,102.0,-2.0,1.0,0.0,0.0,1.0,-5.0,0.453
-1.0,0.0,0.0,0.0,-1.0,2.0,-7.0,-2.0,-2.0,0.0,-7.0,-5.0,-4.0,0.0,0.0,-3.0,4.0,0.028
-2.0,0.0,0.0,-3.0,-6.0,6.0,-2.0,-4.0,-8.0,-3.0,-122.0,1.0,-1.0,0.0,0.0,-1.0,5.0,0.116
-1.0,0.0,0.0,-10.0,-7.0,4.0,4.0,-6.0,4.0,-4.0,-79.0,-6.0,2.0,0.0,0.0,-2.0,-4.0,0.0
0.0,0.0,0.0,5.0,3.0,-1.0,-2.0,-2.0,9.0,2.0,74.0,1.0,-1.0,0.0,0.0,-1.0,2.0,0.974
0.0,0.0,0.0,4.0,8.0,2.0,7.0,3.0,-10.0,4.0,70.0,7.0,3.0,0.0,0.0,2.0,4.0,1.0
1.0,0.0,0.0,19.0,6.0,-2.0,-8.0,-10.0,7.0,3.0,78.0,3.0,-4.0,0.0,0.0,3.0,2.0,1.0
1.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,-6.0,3.0,67.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0
-1.0,0.0,0.0,-16.0,2.0,12.0,2.0,4.0,0.0,1.0,16.0,-8.0,1.0,0.0,0.0,-8.0,0.0,0.0
0.0,0.0,0.0,-4.0,-2.0,-8.0,5.0,4.0,-2.0,-1.0,-29.0,-1.0,3.0,0.0,0.0,3.0,-2.0,0.655
-1.0,0.0,0.0,19.0,6.0,3.0,7.0,3.0,1.0,3.0,127.0,5.0,3.0,0.0,0.0,7.0,9.0,1.0
-1.0,0.0,0.0,-1.0,-2.0,-3.0,10.0,0.0,4.0,-1.0,59.0,-1.0,5.0,0.0,0.0,2.0,-5.0,0.555
0.0,0.0,0.0,-2.0,-2.0,2.0,5.0,1.0,4.0,-1.0,25.0,-2.0,3.0,0.0,0.0,-1.0,-6.0,0.007
1.0,0.0,0.0,5.0,1.0,4.0,-2.0,-8.0,2.0,0.0,29.0,0.0,-1.0,0.0,0.0,-1.0,2.0,0.825
0.0,0.0,0.0,-3.0,3.0,-4.0,-3.0,-8.0,4.0,2.0,-1.0,-6.0,-2.0,0.0,0.0,-2.0,-2.0,0.0
0.0,0.0,0.0,8.0,6.0,3.0,0.0,2.0,1.0,3.0,75.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0
-2.0,0.0,0.0,-1.0,2.0,10.0,-6.0,1.0,-10.0,1.0,-17.0,-1.0,-3.0,0.0,0.0,-3.0,-2.0,0.0
-1.0,0.0,0.0,-2.0,6.0,3.0,3.0,0.0,0.0,3.0,-12.0,5.0,2.0,0.0,0.0,-1.0,-9.0,0.042
-1.0,0.0,0.0,0.0,-2.0,0.0,2.0,1.0,-3.0,-1.0,-14.0,2.0,1.0,0.0,0.0,1.0,0.0,0.864
-2.0,0.0,0.0,3.0,-2.0,-1.0,4.0,-3.0,-11.0,-1.0,-74.0,-3.0,2.0,0.0,0.0,2.0,0.0,0.113
2.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,3.0,2.0,58.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.404
0.0,0.0,0.0,4.0,6.0,0.0,3.0,2.0,-8.0,3.0,52.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0
-1.0,0.0,0.0,-2.0,3.0,0.0,-5.0,2.0,-6.0,2.0,23.0,1.0,-3.0,0.0,0.0,-3.0,-2.0,0.028
-1.0,0.0,0.0,9.0,3.0,-3.0,-5.0,1.0,10.0,2.0,48.0,5.0,-3.0,0.0,0.0,2.0,4.0,1.0
0.0,0.0,0.0,1.0,4.0,-6.0,10.0,-8.0,-8.0,2.0,53.0,7.0,5.0,0.0,0.0,5.0,-2.0,1.0
-1.0,0.0,0.0,12.0,6.0,2.0,-1.0,3.0,-8.0,3.0,55.0,3.0,-1.0,0.0,0.0,3.0,4.0,1.0
1.0,0.0,0.0,-4.0,-2.0,-5.0,4.0,5.0,-10.0,-1.0,-32.0,-2.0,2.0,0.0,0.0,-2.0,-2.0,0.001
-1.0,0.0,0.0,-8.0,0.0,-4.0,8.0,10.0,-14.0,0.0,-41.0,-3.0,4.0,0.0,0.0,-1.0,-2.0,0.001
1.0,0.0,0.0,11.0,5.0,2.0,0.0,-2.0,-6.0,3.0,105.0,5.0,0.0,0.0,0.0,2.0,8.0,1.0
0.0,0.0,0.0,-3.0,-1.0,0.0,2.0,5.0,-7.0,0.0,36.0,2.0,1.0,0.0,0.0,1.0,0.0,0.998
2.0,0.0,0.0,-2.0,-2.0,3.0,0.0,8.0,3.0,-1.0,45.0,-1.0,0.0,0.0,0.0,-1.0,4.0,0.868
0.0,0.0,0.0,6.0,3.0,4.0,7.0,-6.0,2.0,1.0,148.0,7.0,3.0,0.0,0.0,3.0,4.0,1.0
-2.0,0.0,0.0,-8.0,-1.0,3.0,3.0,4.0,-1.0,-1.0,-100.0,-2.0,2.0,0.0,0.0,1.0,-7.0,0.0
-2.0,0.0,0.0,1.0,-5.0,-12.0,2.0,-4.0,1.0,-3.0,-36.0,5.0,1.0,0.0,0.0,1.0,3.0,1.0
-1.0,0.0,0.0,15.0,2.0,-2.0,4.0,-12.0,10.0,1.0,129.0,5.0,2.0,0.0,0.0,4.0,7.0,1.0
0.0,0.0,0.0,-7.0,-6.0,8.0,-4.0,0.0,-7.0,-3.0,-67.0,-3.0,-2.0,0.0,0.0,-4.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,-10.0,0.0,7.0,-3.0,0.0,-26.0,-5.0,0.0,0.0,0.0,0.0,-3.0,0.0
1.0,0.0,0.0,2.0,1.0,-6.0,5.0,-5.0,9.0,0.0,-35.0,-4.0,3.0,0.0,0.0,3.0,-2.0,0.195
1.0,0.0,0.0,0.0,0.0,-7.0,-2.0,-4.0,11.0,0.0,-7.0,1.0,-1.0,0.0,0.0,-1.0,-2.0,0.104
0.0,0.0,0.0,-8.0,-2.0,8.0,14.0,3.0,-5.0,-1.0,55.0,8.0,7.0,0.0,0.0,2.0,-2.0,1.0
0.0,0.0,0.0,2.0,4.0,-1.0,1.0,-11.0,-3.0,2.0,49.0,3.0,1.0,0.0,0.0,1.0,7.0,1.0
2.0,0.0,0.0,-7.0,0.0,-6.0,-12.0,0.0,3.0,0.0,-24.0,-7.0,-6.0,0.0,0.0,-6.0,-5.0,0.0
0.0,0.0,0.0,-7.0,-7.0,-7.0,-2.0,-2.0,5.0,-4.0,-115.0,-2.0,-1.0,0.0,0.0,-1.0,-8.0,0.0
0.0,0.0,0.0,0.0,1.0,-4.0,0.0,2.0,6.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84
0.0,0.0,0.0,-9.0,-5.0,2.0,4.0,-4.0,-6.0,-3.0,-113.0,-2.0,2.0,0.0,0.0,1.0,-2.0,0.0
2.0,0.0,0.0,-13.0,-7.0,-2.0,-5.0,-4.0,1.0,-4.0,-158.0,-8.0,-2.0,0.0,0.0,-4.0,-5.0,0.0
0.0,0.0,0.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,167.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0
-1.0,0.0,0.0,-14.0,-4.0,-1.0,6.0,6.0,0.0,-2.0,-27.0,0.0,3.0,0.0,0.0,-1.0,-8.0,0.0
-1.0,0.0,0.0,-3.0,-1.0,10.0,4.0,1.0,-5.0,0.0,59.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0
1.0,0.0,0.0,-5.0,-3.0,-6.0,0.0,-2.0,2.0,-2.0,-81.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0
0.0,0.0,0.0,2.0,-1.0,-4.0,7.0,-9.0,-3.0,-1.0,-44.0,-4.0,4.0,0.0,0.0,4.0,0.0,0.579
1.0,0.0,0.0,1.0,3.0,2.0,-3.0,0.0,0.0,1.0,21.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.359
0.0,0.0,0.0,-7.0,-5.0,-5.0,7.0,1.0,-2.0,-3.0,-114.0,-3.0,4.0,0.0,0.0,-1.0,-6.0,0.0
-1.0,0.0,0.0,-6.0,-4.0,-3.0,-4.0,0.0,9.0,-2.0,-56.0,-4.0,-2.0,0.0,0.0,-3.0,-8.0,0.0
0.0,0.0,0.0,-4.0,0.0,3.0,0.0,0.0,-2.0,0.0,10.0,-1.0,0.0,0.0,0.0,0.0,-7.0,0.001
1.0,0.0,0.0,6.0,-2.0,8.0,-2.0,-8.0,4.0,-1.0,-8.0,-2.0,-1.0,0.0,0.0,-1.0,2.0,0.249
0.0,0.0,0.0,11.0,0.0,-10.0,10.0,-7.0,-8.0,0.0,19.0,6.0,5.0,0.0,0.0,5.0,2.0,1.0
-1.0,0.0,0.0,0.0,6.0,-1.0,0.0,0.0,-6.0,3.0,-15.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.359
2.0,0.0,0.0,17.0,2.0,-12.0,-5.0,-9.0,5.0,1.0,-10.0,1.0,-2.0,0.0,0.0,7.0,-5.0,1.0
1.0,0.0,0.0,-6.0,3.0,2.0,4.0,-2.0,2.0,2.0,29.0,0.0,2.0,0.0,0.0,0.0,2.0,0.919
0.0,0.0,0.0,9.0,8.0,-2.0,-5.0,-3.0,3.0,4.0,86.0,7.0,-3.0,0.0,0.0,2.0,2.0,1.0
1.0,0.0,0.0,-3.0,-1.0,5.0,4.0,-1.0,-8.0,-1.0,16.0,2.0,2.0,0.0,0.0,1.0,2.0,0.998
1.0,0.0,0.0,-11.0,-3.0,-3.0,-6.0,-2.0,5.0,-2.0,-100.0,-8.0,-3.0,0.0,0.0,-3.0,-8.0,0.0
0.0,0.0,0.0,8.0,8.0,-7.0,7.0,-1.0,-4.0,4.0,97.0,9.0,3.0,0.0,0.0,4.0,4.0,1.0
0.0,0.0,0.0,-8.0,0.0,7.0,0.0,3.0,7.0,0.0,-71.0,-3.0,0.0,0.0,0.0,-2.0,-11.0,0.0
-1.0,0.0,0.0,-10.0,-2.0,6.0,-4.0,2.0,-1.0,-1.0,-63.0,-4.0,-2.0,0.0,0.0,-4.0,-6.0,0.0
1.0,0.0,0.0,-2.0,-3.0,9.0,6.0,1.0,-2.0,-2.0,-7.0,2.0,3.0,0.0,0.0,2.0,4.0,1.0
1.0,0.0,0.0,3.0,0.0,0.0,-6.0,3.0,8.0,0.0,53.0,2.0,-3.0,0.0,0.0,1.0,-2.0,0.967
1.0,0.0,0.0,0.0,1.0,4.0,-4.0,-5.0,-1.0,1.0,0.0,-6.0,-2.0,0.0,0.0,-2.0,0.0,0.005
0.0,0.0,0.0,-8.0,-5.0,4.0,2.0,1.0,8.0,-3.0,87.0,-1.0,1.0,0.0,0.0,-3.0,-4.0,0.078
2.0,0.0,0.0,12.0,4.0,1.0,-4.0,1.0,-4.0,2.0,-7.0,-1.0,-2.0,0.0,0.0,0.0,4.0,0.726
1.0,0.0,0.0,-9.0,-7.0,1.0,3.0,-1.0,0.0,-3.0,-178.0,1.0,2.0,0.0,0.0,-2.0,-4.0,0.0
1.0,0.0,0.0,9.0,9.0,0.0,-4.0,-9.0,-5.0,5.0,111.0,0.0,-2.0,0.0,0.0,0.0,6.0,1.0
0.0,0.0,0.0,-7.0,-1.0,-4.0,-6.0,2.0,-4.0,-1.0,-111.0,-2.0,-3.0,0.0,0.0,-3.0,-2.0,0.0
-1.0,0.0,0.0,-6.0,-2.0,-7.0,12.0,-4.0,8.0,-1.0,-32.0,-1.0,6.0,0.0,0.0,3.0,2.0,0.874
-2.0,0.0,0.0,3.0,0.0,6.0,1.0,-2.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.784
0.0,0.0,0.0,12.0,7.0,5.0,0.0,-7.0,5.0,4.0,92.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,-2.0,-4.0,0.0,-2.0,6.0,10.0,-2.0,-24.0,-3.0,-1.0,0.0,0.0,-1.0,0.0,0.004
1.0,0.0,0.0,10.0,3.0,-3.0,-5.0,3.0,8.0,2.0,90.0,4.0,-3.0,0.0,0.0,1.0,4.0,1.0
0.0,0.0,0.0,2.0,2.0,3.0,-4.0,8.0,-7.0,1.0,40.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.151
2.0,0.0,0.0,0.0,-2.0,-1.0,2.0,5.0,0.0,-1.0,-31.0,1.0,1.0,0.0,0.0,0.0,-3.0,0.0
-1.0,0.0,0.0,-4.0,-2.0,-2.0,-3.0,3.0,3.0,-1.0,13.0,-1.0,-2.0,0.0,0.0,-2.0,-6.0,0.002
1.0,0.0,0.0,13.0,1.0,1.0,-1.0,0.0,-1.0,1.0,95.0,6.0,-1.0,0.0,0.0,3.0,6.0,1.0
-2.0,0.0,0.0,7.0,5.0,2.0,12.0,4.0,-2.0,3.0,123.0,9.0,6.0,0.0,0.0,6.0,0.0,1.0
1.0,0.0,0.0,-6.0,-4.0,0.0,2.0,6.0,4.0,-2.0,-16.0,-2.0,1.0,0.0,0.0,0.0,7.0,0.847
0.0,0.0,0.0,-12.0,-2.0,10.0,-4.0,8.0,1.0,-1.0,-19.0,-3.0,-2.0,0.0,0.0,-5.0,-2.0,0.0
2.0,0.0,0.0,-8.0,-8.0,-5.0,-12.0,2.0,4.0,-4.0,-43.0,-10.0,-6.0,0.0,0.0,-6.0,-2.0,0.0
1.0,0.0,0.0,-2.0,-2.0,-9.0,2.0,2.0,10.0,-1.0,-73.0,-8.0,1.0,0.0,0.0,1.0,-5.0,0.0
0.0,0.0,0.0,18.0,-2.0,-6.0,-12.0,-1.0,4.0,-1.0,-32.0,3.0,-6.0,0.0,0.0,3.0,-3.0,0.89
0.0,0.0,0.0,9.0,-1.0,2.0,4.0,2.0,-2.0,0.0,82.0,6.0,2.0,0.0,0.0,2.0,4.0,1.0
-1.0,0.0,0.0,1.0,-2.0,-6.0,0.0,-2.0,0.0,-1.0,-15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.499
0.0,0.0,0.0,6.0,2.0,-5.0,-2.0,-2.0,-7.0,1.0,-44.0,-1.0,-1.0,0.0,0.0,1.0,11.0,1.0
-2.0,0.0,0.0,-1.0,-1.0,-2.0,4.0,-4.0,0.0,-1.0,-19.0,3.0,2.0,0.0,0.0,2.0,3.0,1.0
0.0,0.0,0.0,2.0,-2.0,-8.0,2.0,2.0,8.0,-1.0,-59.0,2.0,1.0,0.0,0.0,1.0,-2.0,0.152
1.0,0.0,0.0,4.0,4.0,6.0,1.0,-5.0,-1.0,2.0,37.0,0.0,1.0,0.0,0.0,2.0,4.0,0.995
0.0,0.0,0.0,-3.0,-2.0,1.0,0.0,-6.0,3.0,-1.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188
0.0,0.0,0.0,1.0,2.0,-9.0,0.0,-1.0,10.0,1.0,45.0,-3.0,0.0,0.0,0.0,1.0,-2.0,0.532
2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84
1.0,0.0,0.0,10.0,4.0,8.0,-4.0,-6.0,4.0,2.0,75.0,3.0,-2.0,0.0,0.0,0.0,11.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473
-1.0,0.0,0.0,-1.0,1.0,2.0,-2.0,2.0,2.0,0.0,-20.0,-3.0,-1.0,0.0,0.0,-1.0,-4.0,0.0
1.0,0.0,0.0,9.0,9.0,2.0,-9.0,-8.0,2.0,5.0,86.0,1.0,-5.0,0.0,0.0,0.0,2.0,0.999
-1.0,0.0,0.0,7.0,10.0,0.0,-2.0,-1.0,-5.0,5.0,196.0,3.0,-1.0,0.0,0.0,1.0,6.0,1.0
-2.0,0.0,0.0,-2.0,-4.0,-2.0,4.0,2.0,3.0,-2.0,-19.0,2.0,2.0,0.0,0.0,2.0,0.0,0.934
0.0,0.0,0.0,8.0,5.0,0.0,-2.0,-3.0,-9.0,3.0,91.0,3.0,-1.0,0.0,0.0,1.0,8.0,1.0
1.0,0.0,0.0,5.0,2.0,0.0,-5.0,0.0,0.0,1.0,-27.0,1.0,-2.0,0.0,0.0,1.0,0.0,0.729
1.0,0.0,0.0,4.0,-2.0,8.0,6.0,-10.0,-2.0,-1.0,9.0,4.0,3.0,0.0,0.0,3.0,2.0,1.0
0.0,0.0,0.0,3.0,3.0,6.0,4.0,2.0,2.0,2.0,101.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0
0.0,0.0,0.0,2.0,-5.0,-12.0,8.0,-2.0,4.0,-3.0,-49.0,5.0,4.0,0.0,0.0,4.0,3.0,1.0
2.0,0.0,0.0,1.0,-2.0,-10.0,6.0,-1.0,10.0,-1.0,17.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0
-2.0,0.0,0.0,5.0,-2.0,-2.0,-7.0,-2.0,-2.0,-1.0,-23.0,3.0,-4.0,0.0,0.0,-2.0,5.0,0.985
-2.0,0.0,0.0,-2.0,-2.0,-8.0,2.0,4.0,-7.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.987
-2.0,0.0,0.0,-2.0,-4.0,-2.0,4.0,2.0,3.0,-2.0,-19.0,2.0,2.0,0.0,0.0,2.0,0.0,0.945
0.0,0.0,0.0,-1.0,6.0,0.0,-6.0,4.0,2.0,3.0,27.0,-1.0,-3.0,0.0,0.0,-3.0,-5.0,0.0
2.0,0.0,0.0,-12.0,-12.0,1.0,-12.0,3.0,2.0,-6.0,-111.0,-6.0,-6.0,0.0,0.0,-6.0,-2.0,0.0
0.0,0.0,0.0,-4.0,-1.0,8.0,4.0,-3.0,0.0,-1.0,-95.0,-3.0,2.0,0.0,0.0,0.0,-5.0,0.0
0.0,0.0,0.0,4.0,-8.0,0.0,-2.0,1.0,4.0,-4.0,-162.0,-2.0,-1.0,0.0,0.0,-1.0,2.0,0.0
-1.0,0.0,0.0,-11.0,0.0,1.0,8.0,-1.0,2.0,0.0,-14.0,1.0,4.0,0.0,0.0,0.0,-8.0,0.009
-1.0,0.0,0.0,-1.0,3.0,4.0,-4.0,3.0,-2.0,2.0,-23.0,-2.0,-2.0,0.0,0.0,-2.0,0.0,0.0
-1.0,0.0,0.0,3.0,0.0,8.0,3.0,-1.0,-6.0,0.0,9.0,3.0,1.0,0.0,0.0,1.0,-3.0,0.547
-2.0,0.0,0.0,-7.0,4.0,4.0,8.0,2.0,1.0,2.0,32.0,-1.0,4.0,0.0,0.0,-3.0,5.0,0.599
-1.0,0.0,0.0,8.0,1.0,-3.0,-3.0,-4.0,1.0,1.0,78.0,2.0,-2.0,0.0,0.0,-1.0,7.0,1.0
0.0,0.0,0.0,-11.0,-9.0,4.0,4.0,15.0,7.0,-5.0,-67.0,2.0,2.0,0.0,0.0,-1.0,-2.0,0.024
0.0,0.0,0.0,-2.0,2.0,-4.0,9.0,2.0,-5.0,1.0,76.0,8.0,5.0,0.0,0.0,4.0,-7.0,1.0
0.0,0.0,0.0,11.0,2.0,2.0,0.0,-6.0,6.0,1.0,110.0,6.0,0.0,0.0,0.0,1.0,4.0,1.0
0.0,0.0,0.0,-10.0,0.0,2.0,12.0,2.0,-4.0,0.0,103.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,12.0,2.0,-10.0,4.0,-8.0,-1.0,1.0,19.0,3.0,2.0,0.0,0.0,5.0,2.0,1.0
2.0,0.0,0.0,-10.0,0.0,0.0,3.0,0.0,-2.0,0.0,-8.0,-2.0,2.0,0.0,0.0,-3.0,-2.0,0.0
0.0,0.0,0.0,-2.0,-2.0,0.0,-4.0,6.0,-1.0,-1.0,-96.0,-6.0,-2.0,0.0,0.0,-2.0,3.0,0.0
0.0,0.0,0.0,-2.0,-4.0,2.0,-6.0,12.0,-4.0,-2.0,-50.0,-4.0,-3.0,0.0,0.0,-3.0,-7.0,0.0
-2.0,0.0,0.0,9.0,2.0,2.0,-2.0,0.0,-11.0,1.0,-6.0,1.0,-1.0,0.0,0.0,1.0,4.0,0.938
0.0,0.0,0.0,-9.0,-3.0,3.0,4.0,-2.0,2.0,-2.0,2.0,0.0,2.0,0.0,0.0,-2.0,-6.0,0.004
-2.0,0.0,0.0,2.0,2.0,-8.0,8.0,1.0,-8.0,1.0,16.0,3.0,4.0,0.0,0.0,4.0,-5.0,0.989
1.0,0.0,0.0,0.0,-2.0,-9.0,-3.0,9.0,13.0,-1.0,-43.0,-4.0,-2.0,0.0,0.0,-2.0,-5.0,0.0
0.0,0.0,0.0,10.0,4.0,4.0,0.0,1.0,-7.0,2.0,80.0,4.0,0.0,0.0,0.0,2.0,4.0,1.0
1.0,0.0,0.0,-4.0,-2.0,-10.0,10.0,-2.0,8.0,-1.0,21.0,-3.0,5.0,0.0,0.0,2.0,2.0,0.945
0.0,0.0,0.0,2.0,-2.0,4.0,0.0,2.0,-8.0,-1.0,-20.0,-3.0,0.0,0.0,0.0,0.0,-2.0,0.028
2.0,0.0,0.0,10.0,3.0,-4.0,-3.0,7.0,0.0,2.0,98.0,7.0,-1.0,0.0,0.0,3.0,11.0,1.0
0.0,0.0,0.0,5.0,0.0,4.0,3.0,2.0,-2.0,0.0,162.0,5.0,1.0,0.0,0.0,1.0,4.0,1.0
2.0,0.0,0.0,-11.0,-5.0,-1.0,-4.0,-1.0,-5.0,-3.0,-89.0,-4.0,-2.0,0.0,0.0,-3.0,-3.0,0.0
1.0,0.0,0.0,12.0,1.0,1.0,-3.0,-7.0,4.0,0.0,53.0,1.0,-2.0,0.0,0.0,2.0,9.0,1.0
2.0,0.0,0.0,3.0,6.0,2.0,0.0,4.0,0.0,3.0,28.0,-2.0,0.0,0.0,0.0,0.0,-7.0,0.0
0.0,0.0,0.0,-4.0,-2.0,-5.0,3.0,4.0,2.0,-1.0,18.0,3.0,1.0,0.0,0.0,-2.0,-4.0,0.21
1.0,0.0,0.0,-1.0,6.0,-4.0,-6.0,2.0,8.0,3.0,30.0,-5.0,-3.0,0.0,0.0,-3.0,-2.0,0.001
1.0,0.0,0.0,3.0,5.0,4.0,-12.0,4.0,4.0,3.0,33.0,2.0,-6.0,0.0,0.0,-3.0,0.0,0.374
-1.0,0.0,0.0,11.0,4.0,3.0,1.0,-7.0,-3.0,2.0,121.0,7.0,1.0,0.0,0.0,2.0,7.0,1.0
0.0,0.0,0.0,-4.0,-6.0,0.0,-9.0,-2.0,12.0,-3.0,-20.0,-7.0,-4.0,0.0,0.0,-4.0,-2.0,0.0
0.0,0.0,0.0,4.0,0.0,1.0,-2.0,-3.0,8.0,0.0,-5.0,3.0,-1.0,0.0,0.0,2.0,4.0,1.0
1.0,0.0,0.0,-2.0,-1.0,3.0,-4.0,-1.0,6.0,0.0,-19.0,-4.0,-2.0,0.0,0.0,-2.0,0.0,0.007
1.0,0.0,0.0,12.0,6.0,4.0,1.0,-8.0,2.0,3.0,61.0,10.0,0.0,0.0,0.0,5.0,4.0,1.0
-2.0,0.0,0.0,-11.0,0.0,2.0,-4.0,8.0,0.0,0.0,-50.0,-4.0,-2.0,0.0,0.0,-2.0,-4.0,0.0
1.0,0.0,0.0,-8.0,2.0,0.0,8.0,0.0,-2.0,1.0,15.0,4.0,4.0,0.0,0.0,-1.0,0.0,0.774
0.0,0.0,0.0,0.0,-4.0,0.0,1.0,6.0,1.0,-2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.992
-2.0,0.0,0.0,9.0,0.0,2.0,4.0,-6.0,0.0,0.0,89.0,2.0,2.0,0.0,0.0,4.0,7.0,1.0
0.0,0.0,0.0,9.0,2.0,-6.0,3.0,-5.0,7.0,1.0,48.0,-1.0,2.0,0.0,0.0,3.0,2.0,1.0
